membership_id,privilege_id,role_id,effective_start_date,effective_end_date
300000139171978,300000139140118,300000139135009,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171979,300000139140737,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171980,300000139138391,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171981,300000139143153,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171982,300000139140005,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171983,300000139139611,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171984,300000139141838,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171985,300000139141067,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171986,300000139139110,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171987,300000139136800,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171988,300000139137016,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171989,300000139140389,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171990,300000139141347,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171991,300000139137781,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171992,300000139142632,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171993,300000139142988,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171994,300000139140636,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171995,300000139141039,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171996,300000139141850,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171997,300000139139993,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171998,300000139139038,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171999,300000139140519,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172000,300000139139315,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172001,300000139138346,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172002,300000139138059,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172003,300000139139808,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172004,300000139138807,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172005,300000139137502,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172006,300000139138548,300000139135010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172007,300000139141483,300000139127192,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172008,300000139138705,300000139135011,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172696,300000139141674,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172697,300000139141507,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172698,300000139139538,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172699,300000139139767,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172700,300000139143230,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172701,300000139142412,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172702,300000139140715,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172703,300000139137131,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172704,300000139137857,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172705,300000139143112,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172706,300000139142238,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172707,300000139137358,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172708,300000139140365,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172709,300000139138117,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172710,300000139136981,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172711,300000139138119,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172712,300000139139984,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172713,300000139137684,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172714,300000139142358,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172715,300000139139730,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172716,300000139137732,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172717,300000139143011,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172718,300000139141299,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172719,300000139141794,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172720,300000139139498,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172721,300000139138268,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172722,300000139139735,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172723,300000139140131,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172724,300000139140164,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172725,300000139139426,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172726,300000139137571,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172727,300000139137345,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172728,300000139141499,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172729,300000139142532,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172730,300000139137697,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172731,300000139140763,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172732,300000139140171,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172733,300000139139075,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172734,300000139139478,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172735,300000139142264,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172736,300000139142692,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172737,300000139139761,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172738,300000139137257,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172739,300000139143167,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172740,300000139142096,300000139133135,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172741,300000139141792,300000139133136,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172742,300000139142312,300000139133136,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172744,300000139139082,300000139135090,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172745,300000139140246,300000139131217,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172746,300000139142197,300000139131217,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172747,300000139141387,300000139131217,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171352,300000139136908,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171353,300000139138777,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171354,300000139139906,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171355,300000139138878,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171356,300000139136967,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171357,300000139138276,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171358,300000139137381,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171359,300000139139971,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171360,300000139141598,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171361,300000139141803,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171362,300000139140118,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171363,300000139143085,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171364,300000139141338,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171365,300000139142666,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171366,300000139137028,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171367,300000139140955,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171368,300000139141807,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171369,300000139141287,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171370,300000139137730,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171371,300000139143091,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171372,300000139137530,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171373,300000139141701,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171374,300000139138439,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171375,300000139139917,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171376,300000139139009,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171377,300000139137835,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171378,300000139140850,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171379,300000139137139,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171380,300000139140652,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171381,300000139139574,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171382,300000139137196,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171383,300000139143242,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171384,300000139137887,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171385,300000139140393,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171386,300000139142681,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171387,300000139139468,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171388,300000139137786,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171389,300000139139470,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171390,300000139137893,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171391,300000139137343,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171392,300000139138608,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171393,300000139138958,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171394,300000139141143,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171395,300000139142230,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139171396,300000139139430,300000139127143,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170820,300000139140531,300000139131010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170821,300000139137908,300000139131010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170822,300000139143161,300000139131010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170823,300000139137405,300000139131010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170824,300000139141148,300000139131010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170825,300000139138214,300000139131010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170826,300000139142651,300000139131010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170827,300000139142702,300000139131010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170828,300000139140209,300000139131010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170829,300000139142188,300000139131010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170830,300000139139968,300000139131010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170831,300000139143079,300000139131010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170832,300000139141554,300000139131010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170833,300000139140078,300000139131010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170834,300000139141092,300000139131010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170835,300000139141196,300000139131010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170836,300000139140450,300000139131010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170837,300000139141710,300000139131010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170838,300000139137479,300000139131010,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170839,300000139141477,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170840,300000139138489,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170841,300000139138437,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170842,300000139143006,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170843,300000139138976,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170844,300000139142389,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170845,300000139141783,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170846,300000139139326,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170847,300000139139395,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170848,300000139138188,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170849,300000139141626,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170850,300000139140288,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170851,300000139140099,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170852,300000139142021,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170853,300000139142913,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170854,300000139139309,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170855,300000139142228,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170856,300000139143017,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170857,300000139137943,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170858,300000139141984,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170859,300000139138272,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170860,300000139142663,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170861,300000139143074,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170862,300000139139827,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170863,300000139141906,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170864,300000139139557,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170865,300000139138387,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170866,300000139141251,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170867,300000139140303,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170868,300000139138619,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170869,300000139142181,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170870,300000139139342,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139170871,300000139137747,300000139131008,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172009,300000139138980,300000139135011,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172010,300000139141393,300000139135011,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172011,300000139136875,300000139135012,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172012,300000139137144,300000139135012,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172013,300000139143272,300000139135014,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172014,300000139139718,300000139135014,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172015,300000139141204,300000139127196,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172016,300000139142815,300000139127196,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172017,300000139139729,300000139127196,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172018,300000139141386,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172019,300000139141728,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172020,300000139137431,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172021,300000139143172,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172022,300000139142647,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172023,300000139141156,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172024,300000139139887,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172025,300000139141865,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172026,300000139138791,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172027,300000139139063,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172028,300000139139990,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172029,300000139141423,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172030,300000139136901,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172031,300000139141711,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172032,300000139136953,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172033,300000139138986,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172034,300000139141349,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172035,300000139138989,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172036,300000139141327,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172037,300000139140418,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172038,300000139139406,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172039,300000139140730,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172040,300000139141203,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172041,300000139140299,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172042,300000139136840,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172043,300000139138156,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172044,300000139137380,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172045,300000139142665,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172046,300000139139220,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172047,300000139143261,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172048,300000139140872,300000139133057,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172049,300000139142811,300000139133058,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172050,300000139137338,300000139135017,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172051,300000139142028,300000139135017,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172052,300000139143067,300000139135017,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172053,300000139142112,300000139135017,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172054,300000139142561,300000139135017,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172055,300000139141050,300000139127198,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172056,300000139141880,300000139127198,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172057,300000139136916,300000139135019,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172058,300000139142664,300000139135019,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172059,300000139141965,300000139133059,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172060,300000139141122,300000139133059,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172748,300000139137605,300000139131217,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172749,300000139137102,300000139131217,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172750,300000139139519,300000139131217,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172751,300000139141500,300000139131217,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172752,300000139140345,300000139131217,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172753,300000139137216,300000139131217,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172754,300000139138057,300000139131217,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172755,300000139139301,300000139131217,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172756,300000139136941,300000139131217,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172757,300000139137535,300000139131217,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172758,300000139142182,300000139133137,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172759,300000139138757,300000139133137,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172760,300000139137922,300000139133137,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172761,300000139137983,300000139133137,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172762,300000139140384,300000139133137,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172763,300000139141752,300000139133137,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172764,300000139138437,300000139135094,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
300000139172765,300000139141512,300000139135094,1970-01-01T00:00:00.000+00:00,2025-03-13T04:59:51.000+00:00
